FrameCounter,RunTime,CameraPositionX,CameraPositionY,CameraPositionZ,CameraDirectionX,CameraDirectionY,CameraDirectionZ,CameraVelocityX,CameraVelocityY,CameraVelocityZ
1942,43.58421,0.2064885,0.7805549,0.02898589,355.7958,358.8324,330.3078,0.05296398,0.005730677,-0.01560328
1943,43.60535,0.2081271,0.7803606,0.02845528,355.8044,358.7267,328.2541,0.07752296,-0.009190015,-0.02510291
1944,43.62249,0.2100229,0.7798506,0.0276779,355.8076,358.6028,326.098,0.1105595,-0.02974486,-0.04533596
1945,43.64764,0.2120521,0.7790802,0.0270138,355.7824,358.5862,324.0239,0.08070724,-0.03064074,-0.02641319
1946,43.67059,0.2144591,0.7784284,0.02624927,355.7245,358.6139,321.9854,0.1048656,-0.02839611,-0.03330846
1947,43.68967,0.2171626,0.7778141,0.0254844,355.5457,358.8235,319.8819,0.1416847,-0.03219337,-0.04008553
1948,43.7166,0.2202401,0.7764388,0.02457232,355.442,359.1544,317.5989,0.1142862,-0.0510762,-0.03387091
1949,43.73812,0.2236558,0.7744527,0.02407037,355.175,359.6134,315.6284,0.158736,-0.09229303,-0.02332636
1950,43.75808,0.2271227,0.772348,0.02379643,354.7739,0.1725721,313.6708,0.1737027,-0.1054568,-0.01372526
1951,43.77883,0.2306901,0.7699869,0.02336779,354.44,0.8635889,311.7407,0.1718772,-0.1137544,-0.02065185
1952,43.80197,0.2344054,0.7674257,0.02302571,354.2924,1.716092,309.8799,0.160582,-0.1107018,-0.01478562
1953,43.82928,0.2382734,0.7645561,0.02267379,354.2455,2.503887,307.8608,0.1415954,-0.1050504,-0.01288269
1954,43.848,0.24182,0.7614399,0.02216212,354.2655,3.454821,305.7943,0.1894694,-0.1664746,-0.0273344
1955,43.86824,0.2453737,0.7579086,0.02155342,354.5957,4.240806,303.7293,0.1756075,-0.1744964,-0.03007886
1956,43.89396,0.248848,0.7546353,0.02074052,355.0273,4.969028,301.5373,0.1351055,-0.1272924,-0.03161196
1957,43.91227,0.2519158,0.7512341,0.01978288,355.1324,5.734479,299.5707,0.1675472,-0.1857487,-0.0522998
1958,43.94161,0.2546288,0.7481977,0.0187333,355.0464,6.063181,297.7891,0.09245706,-0.1034801,-0.03576984
1959,43.95924,0.2563924,0.745266,0.01762437,354.9011,6.352203,296.0508,0.1000243,-0.1662768,-0.06289468
1960,43.97825,0.2573644,0.7425537,0.01644929,354.6637,6.395018,294.4833,0.05112767,-0.1426628,-0.06180608
1961,44.00099,0.2582233,0.7405733,0.01515346,354.3878,6.146686,293.0553,0.03777527,-0.08710413,-0.05699537
1962,44.02545,0.2588847,0.7390261,0.01424483,353.9742,5.917446,291.9458,0.02703615,-0.06324312,-0.03714204
1963,44.05244,0.2593547,0.7379969,0.01350323,353.661,5.790517,290.9512,0.01741633,-0.03814143,-0.02748201
1964,44.06936,0.2596725,0.7369822,0.01280247,353.3322,5.643322,290.1456,0.01878523,-0.05997393,-0.04142056
1965,44.09198,0.2601991,0.7363357,0.01229931,353.0524,5.590136,289.535,0.02327156,-0.0285712,-0.02223532
1966,44.11515,0.2608526,0.7358365,0.01206567,352.8629,5.56902,289.1177,0.02821352,-0.02155128,-0.01008668
1967,44.13472,0.2614541,0.7357828,0.01199701,352.7667,5.725271,288.9113,0.0307248,-0.002743204,-0.003507309
1968,44.16409,0.2614164,0.7357667,0.01210009,352.7699,5.928694,289.0013,-0.001283982,-0.0005481032,0.003510651
1969,44.18274,0.2617239,0.7357367,0.0119453,352.8335,6.000383,289.2168,0.0164895,-0.001610759,-0.008299883
1970,44.20376,0.2616524,0.7364839,0.01215091,353.004,6.106835,289.6815,-0.003403704,0.03554539,0.009780466
1971,44.22607,0.2608533,0.738017,0.0128496,353.2775,6.186243,290.4893,-0.03580662,0.06869926,0.03130901
1972,44.24603,0.2601204,0.7395002,0.01365547,353.4764,6.307174,291.4925,-0.03671965,0.07431432,0.04037746
1973,44.27251,0.2591105,0.7413254,0.01456876,353.7085,6.374572,292.8488,-0.03814179,0.06893144,0.03449245
1974,44.29109,0.258157,0.7437894,0.01559902,353.7971,6.366062,294.3586,-0.05131615,0.1326056,0.05544594
1975,44.31377,0.2567715,0.7464177,0.01677808,353.8214,6.452469,296.153,-0.06110416,0.1159152,0.05199932
1976,44.33542,0.2552458,0.7491496,0.01828333,353.8848,6.510658,298.1026,-0.07046115,0.1261699,0.06951934
1977,44.3613,0.2535993,0.7525203,0.01991936,353.9906,6.622279,300.1857,-0.06361574,0.1302321,0.06320935
1978,44.38712,0.2515147,0.7562219,0.02139844,354.1354,7.004381,302.6507,-0.08073109,0.1433511,0.05728039
1979,44.4038,0.2492247,0.7602699,0.02257033,354.4332,7.281966,305.1947,-0.137277,0.2426609,0.07025031
1980,44.42495,0.2462947,0.7646806,0.02427088,354.9825,7.684877,307.8442,-0.1385429,0.208556,0.08040937
1981,44.44701,0.243092,0.7689205,0.02570939,355.4865,8.2644,310.8399,-0.145175,0.1921986,0.06520779
1982,44.47374,0.2398604,0.7732429,0.02696531,355.8357,8.753993,313.969,-0.1209359,0.1617528,0.04699949
1983,44.49805,0.235898,0.7774964,0.02802546,356.1055,9.355791,317.4026,-0.1629357,0.1749069,0.04359405
1984,44.51744,0.2315619,0.7823229,0.02917375,356.0329,9.911364,320.7659,-0.2236701,0.2489639,0.0592323
1985,44.53518,0.2265133,0.7860352,0.03069988,355.789,10.2501,324.3885,-0.2845507,0.2092359,0.08601687
1986,44.56034,0.2212793,0.7898157,0.03184668,355.5433,10.34324,328.5829,-0.2080149,0.1502473,0.04557701
1987,44.58027,0.2155701,0.793299,0.03305059,355.1506,10.45381,332.862,-0.2865488,0.1748307,0.06042497
1988,44.60627,0.2096473,0.7961867,0.03417204,354.8702,10.65788,337.5642,-0.2278229,0.1110762,0.04313741
1989,44.62505,0.2036214,0.7991676,0.0363198,354.1616,10.75851,341.8537,-0.3208107,0.1586966,0.1143425
1990,44.64674,0.197535,0.800742,0.03819203,353.5493,10.59371,346.6021,-0.2805521,0.07257506,0.08630086
1991,44.67172,0.1903626,0.8018605,0.03974172,353.1344,10.42882,351.5187,-0.2871849,0.04478435,0.06205013
1992,44.69442,0.1828781,0.8025085,0.04110859,352.784,10.17712,356.443,-0.3297505,0.02854779,0.06022141
1993,44.71801,0.1751501,0.802246,0.04309894,352.3647,9.856564,1.488705,-0.3274923,-0.01112391,0.08434495
1994,44.73881,0.1675547,0.8006819,0.04523237,352.2229,9.500254,6.281967,-0.3652691,-0.07521842,0.1025985
1995,44.75863,0.1600797,0.7979053,0.04655536,352.0276,9.114857,10.77757,-0.3771911,-0.1401077,0.06675909
1996,44.78202,0.1528919,0.7950702,0.04811002,351.9455,8.503293,15.04814,-0.3072295,-0.1211836,0.06645148
1997,44.80383,0.1462304,0.7920567,0.05001041,352.007,7.768557,19.03863,-0.3054028,-0.138152,0.08712396
1998,44.83026,0.1391461,0.7881609,0.0511627,351.9804,7.235544,22.86482,-0.2680568,-0.1474113,0.04360067
1999,44.85049,0.132601,0.7841415,0.05205747,352.2361,6.55772,26.78478,-0.3234823,-0.1986561,0.04422333
2000,44.87093,0.1261534,0.7798301,0.05349689,352.5602,5.558354,30.68245,-0.3155719,-0.2110163,0.07045071
2001,44.89326,0.1196395,0.7749938,0.0544618,352.9355,4.71624,34.27617,-0.2916454,-0.216535,0.04320142
2002,44.91573,0.1140465,0.7696924,0.05527975,353.1514,4.253822,37.6816,-0.2488817,-0.2359054,0.03639805
2003,44.94108,0.1085019,0.7648447,0.0563727,353.5191,3.591539,40.93241,-0.2187335,-0.1912411,0.04311674
2004,44.96485,0.1030803,0.7594011,0.0569752,354.0932,2.832901,44.51581,-0.2281281,-0.2290555,0.02535206
2005,44.98447,0.09822151,0.7532318,0.05760067,354.8669,2.139782,48.00329,-0.2476117,-0.3143924,0.03187421
2006,45.00814,0.09341584,0.7469509,0.05846215,356.0009,1.583809,51.09921,-0.2029935,-0.2653103,0.03638946
2007,45.02806,0.08882234,0.7406095,0.0588442,357.1913,1.045975,54.1976,-0.2306375,-0.3183987,0.0191826
2008,45.06298,0.08463467,0.7344859,0.05901444,358.1793,0.4619879,57.02864,-0.1199228,-0.1753622,0.004875025
2009,45.08414,0.07951583,0.7257693,0.05965287,359.4293,359.8493,61.00711,-0.2419533,-0.4120058,0.03017694
2010,45.10579,0.07670517,0.7206467,0.05989798,359.9936,359.6409,63.47869,-0.1297867,-0.2365466,0.01131846
2011,45.12687,0.07392488,0.7155921,0.06035735,0.3649036,359.6147,65.62022,-0.131916,-0.2398247,0.02179564
2012,45.15079,0.07131884,0.7110193,0.0607567,0.6033458,359.7085,67.38374,-0.1089566,-0.1911832,0.01669642
2013,45.17847,0.06872441,0.7069116,0.06114172,0.6026367,359.7294,69.4336,-0.09370533,-0.1483621,0.01390613
2014,45.19617,0.0670003,0.7033414,0.06149556,0.6324544,359.7498,71.4371,-0.09740622,-0.2017073,0.01999112
2015,45.21529,0.06570584,0.7001241,0.06183035,0.4708685,359.9799,73.20739,-0.06771821,-0.1683047,0.01751381
2016,45.24122,0.06482641,0.6970243,0.06205662,0.07017802,0.1450225,75.27556,-0.0339122,-0.1195342,0.008725423
2017,45.26092,0.06370092,0.69428,0.062278,359.7786,0.3559761,77.15646,-0.0571342,-0.1393148,0.01123803
2018,45.28608,0.0630011,0.6915055,0.06272184,359.3965,0.3803414,78.86632,-0.02782152,-0.1102991,0.01764492
2019,45.30446,0.06238918,0.6888847,0.062998,359.0744,0.5156606,80.54173,-0.03328682,-0.1425672,0.01502273
2020,45.32961,0.06196312,0.6865295,0.06320982,358.9745,0.5635514,82.13192,-0.01694333,-0.09365993,0.008423148
2021,45.34956,0.0618115,0.6842565,0.06352204,358.9151,0.6207418,83.42164,-0.007596917,-0.1138845,0.01564367
2022,45.37194,0.06165366,0.6822554,0.06353783,358.8627,0.6809143,84.69102,-0.007052322,-0.08940898,0.0007054153
2023,45.40112,0.06147448,0.6805557,0.06389138,358.8608,0.6681758,85.41353,-0.006141567,-0.05826074,0.01211841
2024,45.42651,0.06140438,0.6784698,0.0642892,358.9239,0.5897225,86.22979,-0.002760814,-0.08215097,0.01566784
2025,45.44861,0.061325,0.677519,0.06413868,359.1014,0.4256481,86.37456,-0.003591404,-0.04302134,-0.006809981
2026,45.47403,0.06164347,0.6767578,0.06431184,359.185,0.1684075,86.19164,0.01253157,-0.02995065,0.006813656
2027,45.4975,0.06160654,0.6766827,0.06442451,359.3992,359.9079,85.77327,-0.001573483,-0.003202198,0.00480044
2028,45.51561,0.06089864,0.6765535,0.06405785,359.6057,359.5647,84.85764,-0.0390841,-0.007131292,-0.02024413
2029,45.53913,0.06050647,0.6762105,0.06405853,359.7822,359.0773,83.4827,-0.01667315,-0.01458097,2.914166E-05
2030,45.56064,0.05903082,0.6772065,0.06358037,0.01795897,358.6431,81.93427,-0.06861174,0.04630687,-0.02223265
2031,45.58405,0.05733965,0.6781596,0.06323354,0.1257673,358.1641,80.2566,-0.07223857,0.0407136,-0.01481504
2032,45.60996,0.05532803,0.679517,0.06284724,0.154467,357.7341,77.94309,-0.07762903,0.05238159,-0.01490735
2033,45.62809,0.05325545,0.6808167,0.06248593,359.9506,357.2314,74.91553,-0.1143339,0.07169679,-0.01993158
2034,45.65307,0.0506402,0.6829901,0.06164472,359.9865,356.7429,72.12289,-0.1046996,0.08701368,-0.03367724
2035,45.67439,0.04783564,0.6853969,0.06116513,359.9165,356.232,69.25142,-0.131544,0.1128864,-0.02249449
2036,45.69575,0.04472657,0.6881168,0.06104289,359.7483,355.6731,66.17393,-0.1455657,0.1273442,-0.00572333
2037,45.72145,0.0417816,0.6908032,0.06043114,359.4052,355.0994,62.7647,-0.1145751,0.1045168,-0.02380027
2038,45.73953,0.03857196,0.6941482,0.06008894,359.1499,354.3831,59.06796,-0.177508,0.1849914,-0.01892533
2039,45.76127,0.0352378,0.6973724,0.06058313,358.8805,353.7331,55.29696,-0.1533923,0.1483333,0.02273601
2040,45.78457,0.03118521,0.7006338,0.06080479,358.4911,353.1654,51.3497,-0.1739297,0.1399752,0.00951301
2041,45.80933,0.02696788,0.7038748,0.06124073,357.9542,352.6218,47.56935,-0.1703203,0.130888,0.01760581
2042,45.83337,0.02216525,0.7072971,0.0621916,357.3477,352.0744,44.01984,-0.1997747,0.1423606,0.03955326
2043,45.85104,0.01732045,0.7108313,0.06431847,356.7216,351.3845,40.47026,-0.2742465,0.2000547,0.1203945
2044,45.87347,0.01232701,0.7138234,0.06648187,355.9572,350.7809,36.92584,-0.2226188,0.1333944,0.09644917
2045,45.89593,0.007217254,0.716153,0.06960829,355.4036,350.3897,33.5061,-0.2274567,0.1036997,0.13917
2046,45.91903,0.001387094,0.7168572,0.0737761,355.0067,350.1819,30.03502,-0.2523681,0.03048372,0.1804109
2047,45.94481,-0.004692263,0.7176544,0.07813157,354.8147,349.8304,26.85902,-0.2358193,0.030924,0.1689494
2048,45.96697,-0.01081872,0.7170205,0.08351137,354.6168,349.6925,24.229,-0.2764699,-0.02860593,0.2427752
2049,45.98656,-0.01696756,0.7146826,0.08908214,354.9092,349.6503,21.91601,-0.313901,-0.1193525,0.2843902
2050,46.00664,-0.02247865,0.7115077,0.09390377,355.5552,349.3937,19.80718,-0.274449,-0.1581081,0.2401142
2051,46.02952,-0.02768943,0.7071794,0.0991068,356.1909,349.2521,18.20735,-0.2277381,-0.1891698,0.2273997
2052,46.05583,-0.03180441,0.702118,0.1042643,357.2728,349.2657,17.50829,-0.156404,-0.192373,0.1960304
2053,46.07294,-0.03568444,0.6968521,0.1086335,358.1613,349.0954,16.88446,-0.2267837,-0.3077899,0.2553756
2054,46.09576,-0.04014729,0.6922401,0.1140219,358.6175,348.9093,16.41013,-0.1955716,-0.2021063,0.2361286
2055,46.12395,-0.0432862,0.6868951,0.1189383,358.9518,348.9996,15.70593,-0.111331,-0.189576,0.1743746
2056,46.1413,-0.04621234,0.6815048,0.1237221,359.2451,349.3778,14.61514,-0.1686979,-0.3107646,0.2757987
2057,46.16578,-0.04867968,0.6760811,0.1285734,359.3449,350.0274,13.14897,-0.1008103,-0.2216018,0.1982114
2058,46.18676,-0.05082944,0.6703982,0.1330428,359.2265,350.8983,11.83461,-0.1024258,-0.2707595,0.2129446
2059,46.20654,-0.05233319,0.6650491,0.1375975,359.1906,351.8074,10.60926,-0.07605638,-0.270548,0.23037
2060,46.2284,-0.05356254,0.6598125,0.1419708,358.9109,352.7971,9.538623,-0.05622203,-0.2394888,0.2000052
2061,46.25205,-0.05441984,0.6544134,0.1458993,358.7741,353.6965,8.863418,-0.03625364,-0.2283156,0.1661268
2062,46.27864,-0.05496246,0.6490945,0.1492746,358.8514,354.381,8.18932,-0.02040833,-0.2000448,0.126947
2063,46.29728,-0.05508751,0.6434732,0.1527236,358.9333,354.9662,7.920354,-0.006707647,-0.3015334,0.1850101
2064,46.3201,-0.05505357,0.637783,0.1557744,359.2717,355.5066,7.884843,0.001487209,-0.2493574,0.1336914
2065,46.34019,-0.05509082,0.6320547,0.1578963,359.6642,356.0076,8.085093,-0.001853744,-0.2851006,0.1056104
2066,46.36348,-0.05475557,0.6264648,0.159926,0.08458134,356.3988,8.044141,0.01439302,-0.2399868,0.08713765
2067,46.38892,-0.05460326,0.6214348,0.1613504,0.469391,356.9297,7.091274,0.005986772,-0.1977199,0.05599193
2068,46.40884,-0.05423147,0.6165822,0.1626157,0.7765908,357.6639,6.12193,0.01866409,-0.2435998,0.06351509
2069,46.4327,-0.05321604,0.6120885,0.1638498,0.8582558,358.2025,5.32286,0.04256957,-0.1883896,0.05173891
2070,46.45456,-0.05183116,0.6093919,0.1645078,1.362924,358.5169,4.992101,0.06333532,-0.1233236,0.03009216
2071,46.47429,-0.05039153,0.6060276,0.1662561,1.014184,358.682,4.529239,0.07296803,-0.1705216,0.08861115
2072,46.50069,-0.04781717,0.6062738,0.1670168,1.935512,358.767,3.933452,0.09753628,0.009328932,0.02882066
2073,46.51836,-0.04596842,0.6077909,0.1651877,1.405207,359.2497,3.60705,0.1045834,0.08581948,-0.1034701
2074,46.54075,-0.0440754,0.6075487,0.1645,1.048116,358.9012,3.186538,0.08456752,-0.0108214,-0.03072078
2075,46.56391,-0.04280901,0.606523,0.1642566,0.8810756,358.7552,2.658229,0.05467335,-0.04428113,-0.01050866
2076,46.58883,-0.04084808,0.6052642,0.1643501,0.7694349,358.5682,2.171689,0.07869685,-0.05051812,0.003750765
2077,46.61288,-0.03914047,0.6050391,0.1638433,0.9320928,358.655,1.847782,0.07098631,-0.009356169,-0.02106749
2078,46.63071,-0.03802076,0.6042292,0.1631751,1.156754,358.7381,1.612929,0.06281263,-0.04543388,-0.03748094
2079,46.65615,-0.03729891,0.6034194,0.1621486,1.3743,358.7419,1.519647,0.02837039,-0.03182627,-0.04034389
2080,46.67495,-0.03680634,0.6023793,0.1610223,1.525768,358.6629,1.440173,0.02620743,-0.05534237,-0.0599257
2081,46.69692,-0.03677735,0.6015704,0.1604066,1.658593,358.6712,1.382548,0.001319038,-0.03681369,-0.02801988
2082,46.72372,-0.03665037,0.6017331,0.1597839,1.502244,358.5644,1.35489,0.004738657,0.006074288,-0.02323788
2083,46.7443,-0.03689492,0.601493,0.1597024,1.157446,358.5953,1.528149,-0.01188293,-0.01166879,-0.003959106
2084,46.7649,-0.03704357,0.6015699,0.1584262,0.914955,358.4902,1.459761,-0.007216074,0.003732639,-0.06195457
2085,46.78796,-0.03734221,0.6014037,0.1576274,0.745066,358.5961,1.571455,-0.01295303,-0.007210147,-0.03464826
2086,46.80891,-0.03760502,0.6016697,0.1570056,0.5614799,358.5375,1.653104,-0.01254452,0.01269745,-0.02967882
2087,46.83494,-0.03699197,0.6017758,0.1559282,0.3109386,358.382,1.571023,0.0235471,0.004075092,-0.04138221
2088,46.85616,-0.03642524,0.600879,0.1563787,359.9904,358.6631,1.478634,0.02670564,-0.04225744,0.02122983
2089,46.87437,-0.03656654,0.6015991,0.1552258,0.04629275,358.6373,1.365311,-0.007761953,0.03955692,-0.06333249
2090,46.89962,-0.03692249,0.6018761,0.1547495,359.9644,358.6497,1.451624,-0.01409525,0.01097054,-0.01886211
2091,46.92188,-0.03675414,0.6020267,0.1543659,359.9137,358.4973,1.415236,0.007562335,0.00676298,-0.01723141
2092,46.94753,-0.03661627,0.6020063,0.1545234,359.9815,358.6515,1.388294,0.005375524,-0.000794846,0.006142626
2093,46.96402,-0.03656987,0.6017402,0.1551392,0.2620455,358.6656,1.396909,0.002813575,-0.01613824,0.03734024
2094,46.9869,-0.03707634,0.6014647,0.1570878,0.5893145,358.644,1.465453,-0.02213498,-0.01203787,0.08516315
2095,47.00866,-0.03761484,0.6008446,0.1589636,1.202638,358.6701,1.612758,-0.02474409,-0.02849748,0.08619495
2096,47.03155,-0.03805221,0.6005085,0.1612806,1.92759,358.6248,1.759982,-0.01910905,-0.0146849,0.1012331
2097,47.05768,-0.03836171,0.6005794,0.1633607,2.773054,358.651,1.915715,-0.01184594,0.002714812,0.07961472
2098,47.07537,-0.03849201,0.6008545,0.1648974,3.436447,358.4828,1.93556,-0.007364646,0.01555088,0.08685553
2099,47.098,-0.03890926,0.6007841,0.1663484,3.823566,358.3554,2.019904,-0.01843618,-0.003112886,0.0641078
2100,47.121,-0.03914841,0.6007032,0.16745,4.124974,358.3476,2.223548,-0.01039799,-0.003514264,0.0478987
2101,47.14347,-0.03935802,0.6007935,0.1680744,4.365128,358.3268,2.249941,-0.009327656,0.004015659,0.02778736
2102,47.16984,-0.03948084,0.6007264,0.1683871,4.508865,358.2848,2.269655,-0.004658561,-0.00254576,0.01185949
2103,47.18993,-0.03955483,0.6007415,0.168422,4.521039,358.2688,2.313436,-0.003683714,0.0007536555,0.001738007
2104,47.21178,-0.03966472,0.6007444,0.1686531,4.439133,358.278,2.309186,-0.005028044,0.0001309129,0.01057667
2105,47.23533,-0.03954723,0.6007402,0.1680085,4.251721,358.3243,2.283475,0.004988314,-0.0001771542,-0.02737032
2106,47.25457,-0.03933066,0.6007375,0.1671492,3.981262,358.311,2.226516,0.01125806,-0.0001425243,-0.04466587
2107,47.28022,-0.03869236,0.6006939,0.1657395,3.668655,358.2898,2.119318,0.02488862,-0.001696601,-0.05496988
2108,47.29843,-0.03823989,0.6005902,0.1647255,3.315362,358.33,1.994992,0.02484527,-0.005698183,-0.05567838
2109,47.32089,-0.03776941,0.6005572,0.1636551,2.977774,358.3127,1.859937,0.0209465,-0.001467497,-0.04765519
2110,47.34591,-0.03730845,0.6005789,0.1625985,2.633269,358.3055,1.724522,0.01842041,0.0008669969,-0.04222263
2111,47.37132,-0.03696758,0.6005123,0.161619,2.327336,358.3208,1.605902,0.01341905,-0.002623329,-0.03855919
2112,47.39222,-0.03669365,0.6005299,0.16084,2.070552,358.3278,1.519744,0.01310651,0.0008441322,-0.03727514
2113,47.40877,-0.03668952,0.600686,0.1602902,1.903646,358.3469,1.472399,0.000249316,0.009425404,-0.03320403
2114,47.43162,-0.03707061,0.6005496,0.1602281,1.807893,358.3503,1.578333,-0.01667802,-0.005965672,-0.002718724
2115,47.45425,-0.03714252,0.6005051,0.1599261,1.905288,358.3246,1.717166,-0.003177614,-0.001967612,-0.0133446
2116,47.477,-0.03756928,0.6004216,0.1604509,2.069869,358.3396,1.821775,-0.01875806,-0.00367046,0.02306417
2117,47.50263,-0.03766623,0.6004519,0.1612622,2.319297,358.3239,1.822894,-0.00378298,0.001181527,0.03165702
2118,47.52409,-0.03729504,0.6003522,0.1623197,2.585159,358.3526,1.763428,0.01729246,-0.004642793,0.04926859
2119,47.54339,-0.03737227,0.6004078,0.1628133,2.807738,358.2871,1.731179,-0.004002593,0.002879102,0.02558215
2120,47.56612,-0.03743352,0.6004179,0.1631911,2.950088,358.2318,1.731068,-0.002694972,0.0004432066,0.01662156
2121,47.58872,-0.03760459,0.6003683,0.1634126,3.051153,358.2456,1.760623,-0.007567288,-0.002191086,0.009798584
2122,47.61511,-0.03766877,0.6003598,0.163716,3.084981,358.239,1.807553,-0.002432441,-0.0003230266,0.0115002
2123,47.63339,-0.03786517,0.600394,0.1635368,3.036973,358.2458,1.858122,-0.01074382,0.001868348,-0.009807198
2124,47.66492,-0.03797423,0.6004046,0.163105,2.906996,358.2497,1.872307,-0.003458964,0.000338359,-0.01369456
2125,47.69357,-0.03794623,0.6004118,0.1625824,2.75387,358.2433,1.848374,0.0009777329,0.0002497004,-0.01824269
2126,47.71378,-0.03771996,0.6004098,0.1621652,2.637104,358.2607,1.776704,0.01119352,-9.73061E-05,-0.02064069
2127,47.73604,-0.03741808,0.60039,0.1617767,2.533497,358.2485,1.696354,0.0135601,-0.0008915567,-0.01744827
2128,47.75396,-0.03717271,0.600368,0.1614444,2.439197,358.2505,1.639964,0.01369704,-0.001224446,-0.01855219
2129,47.77886,-0.03706676,0.600365,0.1612107,2.377448,358.2477,1.62018,0.004254809,-0.0001196768,-0.009382061
2130,47.80109,-0.03714615,0.6004192,0.1611049,2.355795,358.2578,1.65464,-0.003571122,0.002434368,-0.004759485
2131,47.82709,-0.03738048,0.6003977,0.1611882,2.389181,358.2442,1.727659,-0.009013751,-0.0008253852,0.003202953
2132,47.84704,-0.03758372,0.6003526,0.1613878,2.452218,358.2525,1.779729,-0.01018511,-0.002261159,0.01000347
2133,47.86651,-0.03764179,0.60035,0.1616758,2.546965,358.242,1.784308,-0.002982697,-0.0001316627,0.01479216
2134,47.89021,-0.03757877,0.600324,0.1619968,2.629179,358.2563,1.750259,0.002658281,-0.001098829,0.01354175
2135,47.91179,-0.03750481,0.6002719,0.1622485,2.723824,358.2497,1.73243,0.00342781,-0.002411709,0.01166833
